,0
1067,"Room heaters, electric, Room heaters, electric"
1068,"Boiler and radiators, wood pellets"
1069,"Boiler and radiators, smokeless fuel"
1070,"Air source heat pump, fan coil units, electric"
1071,"Boiler and underfloor heating, electric"
1072,"Water source heat pump, radiators, electric"
1073,"Boiler, mains gas"
1074,"Boiler, dual fuel (mineral and wood)"
1075,"Boiler and radiators, wood logs"
1076,"Electric storage heaters, Room heaters, electric"
1077,"Boiler and radiators, mains gas, Electric storage heaters"
1078,"Boiler and underfloor heating, mains gas, Boiler and underfloor heating, mains gas"
1079,"Boiler and underfloor heating, LPG"
1080,"Warm air, electric"
1081,"Boiler and radiators, bottled LPG, Boiler and radiators, bottled LPG"
1082,"Room heaters, smokeless fuel"
1083,"Boiler and radiators, LPG, Room heaters, electric"
1084,"Room heaters, dual fuel (mineral and wood)"
1085,"Boiler and underfloor heating, wood pellets"
1086,"Boiler and radiators, mains gas"
1087,"Boiler and radiators, LPG"
1088,Electric storage heaters
1089,No system present: electric heaters assumed
1090,"Room heaters, mains gas"
1091,Community scheme
1092,Community scheme with CHP
1093,"Room heaters, electric"
1094,"Boiler and radiators, mains gas, Room heaters, electric"
1095,"Air source heat pump, radiators, electric"
1096,SAP05:Main-Heating
1097,"Boiler and underfloor heating, mains gas"
1098,"Air source heat pump, underfloor, electric"
1099,"Boiler and underfloor heating, oil"
1100,"Boiler and radiators, oil"
1101,"Warm air, mains gas"
1102,"Community scheme, mains gas"
1103,Portable electric heating assumed for most rooms
1104,Community scheme with CHP and mains gas
1105,Portable electric heaters assumed for most rooms
1106,"Boiler and radiators, coal"
1107,"Room heaters, coal"
1108,"Community, community"
1109,"Boiler and underfloor heating, mains gas, Boiler and radiators, mains gas"
1110,"Warm air, Electricaire"
1111,"Boiler and radiators, electric"
1112,"Ground source heat pump, radiators, electric"
1113,"Boiler & underfloor, mains gas"
1114,"Ground source heat pump, underfloor, electric"
1115,"Room heaters, wood logs"
1116,"Boiler and radiators, mains gas, Boiler and radiators, mains gas"
1117,"Air source heat pump, underfloor, electric, Boiler and radiators, mains gas"
1118,"Ground source heat pump, fan coil units, electric"
1119,"Boiler and radiators, anthracite"
1120,"Boiler and radiators, dual fuel (mineral and wood)"
1121,"Room heaters, mains gas, Room heaters, mains gas"
1122,Electric ceiling heating
1123,"Room heaters, electric, Room heaters, electric"
1124,"Boiler and radiators, wood pellets"
1125,"Boiler and radiators, smokeless fuel"
1126,"Air source heat pump, fan coil units, electric"
1127,"Boiler and underfloor heating, electric"
1128,"Water source heat pump, radiators, electric"
1129,"Boiler, mains gas"
1130,"Boiler, dual fuel (mineral and wood)"
1131,"Boiler and radiators, wood logs"
1132,"Electric storage heaters, Room heaters, electric"
1133,"Boiler and radiators, mains gas, Electric storage heaters"
1134,"Boiler and underfloor heating, mains gas, Boiler and underfloor heating, mains gas"
1135,"Boiler and underfloor heating, LPG"
1136,"Warm air, electric"
1137,"Boiler and radiators, bottled LPG, Boiler and radiators, bottled LPG"
1138,"Room heaters, smokeless fuel"
1139,"Boiler and radiators, LPG, Room heaters, electric"
1140,"Room heaters, dual fuel (mineral and wood)"
1141,"Boiler and underfloor heating, wood pellets"
1142,"Boiler and radiators, mains gas"
1143,"Boiler and radiators, LPG"
1144,Electric storage heaters
1145,No system present: electric heaters assumed
1146,"Room heaters, mains gas"
1147,Community scheme
1148,Community scheme with CHP
1149,"Room heaters, electric"
1150,"Boiler and radiators, mains gas, Room heaters, electric"
1151,"Air source heat pump, radiators, electric"
1152,SAP05:Main-Heating
1153,"Boiler and underfloor heating, mains gas"
1154,"Air source heat pump, underfloor, electric"
1155,"Boiler and underfloor heating, oil"
1156,"Boiler and radiators, oil"
1157,"Warm air, mains gas"
1158,"Community scheme, mains gas"
1159,Portable electric heating assumed for most rooms
1160,Community scheme with CHP and mains gas
1161,Portable electric heaters assumed for most rooms
1162,"Boiler and radiators, coal"
1163,"Room heaters, coal"
1164,"Community, community"
1165,"Boiler and underfloor heating, mains gas, Boiler and radiators, mains gas"
1166,"Warm air, Electricaire"
1167,"Boiler and radiators, electric"
1168,"Ground source heat pump, radiators, electric"
1169,"Boiler & underfloor, mains gas"
1170,"Ground source heat pump, underfloor, electric"
1171,"Room heaters, wood logs"
1172,"Boiler and radiators, mains gas, Boiler and radiators, mains gas"
1173,"Air source heat pump, underfloor, electric, Boiler and radiators, mains gas"
1174,"Ground source heat pump, fan coil units, electric"
1175,"Boiler and radiators, anthracite"
1176,"Boiler and radiators, dual fuel (mineral and wood)"
1177,"Room heaters, mains gas, Room heaters, mains gas"
1178,Electric ceiling heating
1179,"Room heaters, electric, Room heaters, electric"
1180,"Boiler and radiators, wood pellets"
1181,"Boiler and radiators, smokeless fuel"
1182,"Air source heat pump, fan coil units, electric"
1183,"Boiler and underfloor heating, electric"
1184,"Water source heat pump, radiators, electric"
1185,"Boiler, mains gas"
1186,"Boiler, dual fuel (mineral and wood)"
1187,"Boiler and radiators, wood logs"
1188,"Electric storage heaters, Room heaters, electric"
1189,"Boiler and radiators, mains gas, Electric storage heaters"
1190,"Boiler and underfloor heating, mains gas, Boiler and underfloor heating, mains gas"
1191,"Boiler and underfloor heating, LPG"
1192,"Warm air, electric"
1193,"Boiler and radiators, bottled LPG, Boiler and radiators, bottled LPG"
1194,"Room heaters, smokeless fuel"
1195,"Boiler and radiators, LPG, Room heaters, electric"
1196,"Room heaters, dual fuel (mineral and wood)"
1197,"Boiler and underfloor heating, wood pellets"
1198,"Boiler and radiators, mains gas"
1199,"Boiler and radiators, LPG"
1200,Electric storage heaters
1201,No system present: electric heaters assumed
1202,"Room heaters, mains gas"
1203,Community scheme
1204,Community scheme with CHP
1205,"Room heaters, electric"
1206,"Boiler and radiators, mains gas, Room heaters, electric"
1207,"Air source heat pump, radiators, electric"
1208,SAP05:Main-Heating
1209,"Boiler and underfloor heating, mains gas"
1210,"Air source heat pump, underfloor, electric"
1211,"Boiler and underfloor heating, oil"
1212,"Boiler and radiators, oil"
1213,"Warm air, mains gas"
1214,"Community scheme, mains gas"
1215,Portable electric heating assumed for most rooms
1216,Community scheme with CHP and mains gas
1217,Portable electric heaters assumed for most rooms
1218,"Boiler and radiators, coal"
1219,"Room heaters, coal"
1220,"Community, community"
1221,"Boiler and underfloor heating, mains gas, Boiler and radiators, mains gas"
1222,"Warm air, Electricaire"
1223,"Boiler and radiators, electric"
1224,"Ground source heat pump, radiators, electric"
1225,"Boiler & underfloor, mains gas"
1226,"Ground source heat pump, underfloor, electric"
1227,"Room heaters, wood logs"
1228,"Boiler and radiators, mains gas, Boiler and radiators, mains gas"
1229,"Air source heat pump, underfloor, electric, Boiler and radiators, mains gas"
1230,"Ground source heat pump, fan coil units, electric"
1231,"Boiler and radiators, anthracite"
1232,"Boiler and radiators, dual fuel (mineral and wood)"
1233,"Room heaters, mains gas, Room heaters, mains gas"
1234,Electric ceiling heating
1235,"Room heaters, electric, Room heaters, electric"
1236,"Boiler and radiators, wood pellets"
1237,"Boiler and radiators, smokeless fuel"
1238,"Air source heat pump, fan coil units, electric"
1239,"Boiler and underfloor heating, electric"
1240,"Water source heat pump, radiators, electric"
1241,"Boiler, mains gas"
1242,"Boiler, dual fuel (mineral and wood)"
1243,"Boiler and radiators, wood logs"
1244,"Electric storage heaters, Room heaters, electric"
1245,"Boiler and radiators, mains gas, Electric storage heaters"
1246,"Boiler and underfloor heating, mains gas, Boiler and underfloor heating, mains gas"
1247,"Boiler and underfloor heating, LPG"
1248,"Warm air, electric"
1249,"Boiler and radiators, bottled LPG, Boiler and radiators, bottled LPG"
1250,"Room heaters, smokeless fuel"
1251,"Boiler and radiators, LPG, Room heaters, electric"
1252,"Room heaters, dual fuel (mineral and wood)"
1253,"Boiler and underfloor heating, wood pellets"
1254,"Boiler and radiators, mains gas"
1255,"Boiler and radiators, LPG"
1256,Electric storage heaters
1257,No system present: electric heaters assumed
1258,"Room heaters, mains gas"
1259,Community scheme
1260,Community scheme with CHP
1261,"Room heaters, electric"
1262,"Boiler and radiators, mains gas, Room heaters, electric"
1263,"Air source heat pump, radiators, electric"
1264,SAP05:Main-Heating
1265,"Boiler and underfloor heating, mains gas"
1266,"Air source heat pump, underfloor, electric"
1267,"Boiler and underfloor heating, oil"
1268,"Boiler and radiators, oil"
1269,"Warm air, mains gas"
1270,"Community scheme, mains gas"
1271,Portable electric heating assumed for most rooms
1272,Community scheme with CHP and mains gas
1273,Portable electric heaters assumed for most rooms
1274,"Boiler and radiators, coal"
1275,"Room heaters, coal"
1276,"Community, community"
1277,"Boiler and underfloor heating, mains gas, Boiler and radiators, mains gas"
1278,"Warm air, Electricaire"
1279,"Boiler and radiators, electric"
1280,"Ground source heat pump, radiators, electric"
1281,"Boiler & underfloor, mains gas"
1282,"Ground source heat pump, underfloor, electric"
1283,"Room heaters, wood logs"
1284,"Boiler and radiators, mains gas, Boiler and radiators, mains gas"
1285,"Air source heat pump, underfloor, electric, Boiler and radiators, mains gas"
1286,"Ground source heat pump, fan coil units, electric"
1287,"Boiler and radiators, anthracite"
1288,"Boiler and radiators, dual fuel (mineral and wood)"
1289,"Room heaters, mains gas, Room heaters, mains gas"
1290,Electric ceiling heating
1291,"Room heaters, electric, Room heaters, electric"
1292,"Boiler and radiators, wood pellets"
1293,"Boiler and radiators, smokeless fuel"
1294,"Air source heat pump, fan coil units, electric"
1295,"Boiler and underfloor heating, electric"
1296,"Water source heat pump, radiators, electric"
1297,"Boiler, mains gas"
1298,"Boiler, dual fuel (mineral and wood)"
1299,"Boiler and radiators, wood logs"
1300,"Electric storage heaters, Room heaters, electric"
1301,"Boiler and radiators, mains gas, Electric storage heaters"
1302,"Boiler and underfloor heating, mains gas, Boiler and underfloor heating, mains gas"
1303,"Boiler and underfloor heating, LPG"
1304,"Warm air, electric"
1305,"Boiler and radiators, bottled LPG, Boiler and radiators, bottled LPG"
1306,"Room heaters, smokeless fuel"
1307,"Boiler and radiators, LPG, Room heaters, electric"
1308,"Room heaters, dual fuel (mineral and wood)"
1309,"Boiler and underfloor heating, wood pellets"
1310,"Boiler and radiators, mains gas"
1311,"Boiler and radiators, LPG"
1312,Electric storage heaters
1313,No system present: electric heaters assumed
1314,"Room heaters, mains gas"
1315,Community scheme
1316,Community scheme with CHP
1317,"Room heaters, electric"
1318,"Boiler and radiators, mains gas, Room heaters, electric"
1319,"Air source heat pump, radiators, electric"
1320,SAP05:Main-Heating
1321,"Boiler and underfloor heating, mains gas"
1322,"Air source heat pump, underfloor, electric"
1323,"Boiler and underfloor heating, oil"
1324,"Boiler and radiators, oil"
1325,"Warm air, mains gas"
1326,"Community scheme, mains gas"
1327,Portable electric heating assumed for most rooms
1328,Community scheme with CHP and mains gas
1329,Portable electric heaters assumed for most rooms
1330,"Boiler and radiators, coal"
1331,"Room heaters, coal"
1332,"Community, community"
1333,"Boiler and underfloor heating, mains gas, Boiler and radiators, mains gas"
1334,"Warm air, Electricaire"
1335,"Boiler and radiators, electric"
1336,"Ground source heat pump, radiators, electric"
1337,"Boiler & underfloor, mains gas"
1338,"Ground source heat pump, underfloor, electric"
1339,"Room heaters, wood logs"
1340,"Boiler and radiators, mains gas, Boiler and radiators, mains gas"
1341,"Air source heat pump, underfloor, electric, Boiler and radiators, mains gas"
1342,"Ground source heat pump, fan coil units, electric"
1343,"Boiler and radiators, anthracite"
1344,"Boiler and radiators, dual fuel (mineral and wood)"
1345,"Room heaters, mains gas, Room heaters, mains gas"
1346,Electric ceiling heating
1347,"Room heaters, electric, Room heaters, electric"
1348,"Boiler and radiators, wood pellets"
1349,"Boiler and radiators, smokeless fuel"
1350,"Air source heat pump, fan coil units, electric"
1351,"Boiler and underfloor heating, electric"
1352,"Water source heat pump, radiators, electric"
1353,"Boiler, mains gas"
1354,"Boiler, dual fuel (mineral and wood)"
1355,"Boiler and radiators, wood logs"
1356,"Electric storage heaters, Room heaters, electric"
1357,"Boiler and radiators, mains gas, Electric storage heaters"
1358,"Boiler and underfloor heating, mains gas, Boiler and underfloor heating, mains gas"
1359,"Boiler and underfloor heating, LPG"
1360,"Warm air, electric"
1361,"Boiler and radiators, bottled LPG, Boiler and radiators, bottled LPG"
1362,"Room heaters, smokeless fuel"
1363,"Boiler and radiators, LPG, Room heaters, electric"
1364,"Room heaters, dual fuel (mineral and wood)"
1365,"Boiler and underfloor heating, wood pellets"
1366,"Pwmp gwres syGÇÖn tarddu yn y ddaear, dan y llawr, trydan"
1367,
1368,"Room heaters, electric, Air source heat pump, radiators, electric"
1369,"Electric storage heaters, Boiler and radiators, bottled LPG"
1370,"Boiler and radiators, anthracite, Boiler and radiators, smokeless fuel"
1371,"Boiler and radiators, LPG, Boiler and radiators, bottled LPG"
1372,"Room heaters, dual fuel (mineral and wood), Room heaters, LPG"
1373,"Boiler & underfloor, oil, Boiler And underfloor heating, wood logs"
1374,"Boiler and underfloor heating, mains gas, Boiler and radiators, wood logs"
1375,"Air source heat pump, Underfloor heating and radiators, pipes in screed above insulation, electric, Boiler And underfloor heating, mains gas"
1376,"Boiler and radiators, anthracite, Boiler and radiators, LPG"
1377,"Boiler and radiators, mains gas, Community scheme"
1378,"Room heaters, LPG, Room heaters, electric"
1379,"Community scheme, radiators, heat from boilers GÇô mains gas"
1380,"Boiler and underfloor heating, electric, Ground source heat pump, underfloor, electric"
1381,"Gwresogyddion ystafell, glo carreg"
1382,Dim system ar gael: rhagdybir bod gwresogyddion trydan
1383,"Pwmp gwres syGÇÖn tarddu yn yr awyr, dan y llawr, trydan"
1384,"Boiler and underfloor heating, LPG, Room heaters, wood logs"
1385,"Boiler & underfloor, LPG, Room heaters, wood logs"
1386,"Electric underfloor heating, underfloor"
1387,"Boiler and radiators, wood pellets, Boiler And radiators, oil"
1388,"Community scheme, radiators, Biomass"
1389,"Room heaters, radiators, wood pellets"
1390,"Electric underfloor heating, electric"
1391,"Bwyler a gwres dan y llawr, nwy prif gyflenwad"
1392,"St+¦r wresogyddion trydan, St+¦r wresogyddion trydan"
1393,Gwresogi dan y llawr trydan
1394,"Bwyler a rheiddiaduron, logiau coed"
1395,"Bwyler a rheiddiaduron, trydan"
1396,"Community scheme with CHP, wood chips and mains gas"
1397,"Boiler and radiators, bottled LPG, Room heaters, LPG"
1398,"Room heaters, dual fuel (mineral and wood), Air source heat pump, underfloor, electric"
1399,"Dim system ar gael: rhagdybir bod gwresogyddion trydan, trydan"
1400,"Warm air, LPG, Electric storage heaters"
1401,"Air source heat pump, warm air, electric, Warm air, Electricaire"
1402,"Bwyler a rheiddiaduron, B30K"
1403,"Air source heat pump, radiators, electric, Room heaters, dual fuel (mineral and wood)"
1404,"Air source heat pump, radiators, electric, Warm air, Electricaire"
1405,"Electric storage heaters, Room heaters, wood pellets"
1406,"Ground source heat pump , electric, Boiler And underfloor heating, mains gas"
1407,"Boiler and underfloor heating, electric, Warm air, Electricaire"
1408,"Boiler and radiators, bottled LPG, Room heaters, electric"
1409,"Gwresogyddion ystafell, pelenni coed"
1410,"Boiler and radiators, coal, Boiler and radiators, oil"
1411,"Air source heat pump, Underfloor heating, pipes in screed above insulation, trydan"
1412,"Boiler and radiators, LPG, Warm air, LPG"
1413,"Cynllun cymunedol, heat from boilers - mains gas"
1414,"Boiler and radiators, coal, Electric ceiling heating"
1415,"Boiler and underfloor heating, electric, Boiler and underfloor heating, wood logs"
1416,"Boiler and underfloor heating, LPG, Boiler and radiators, wood logs"
1417,"Electric storage heaters, Community scheme"
1418,"Electric storage heaters, Warm air, LPG"
1419,"Bwyler a rheiddiaduron, nwy potel"
1420,Gwresogyddion trydan cludadwy wedi?i ragdybio ar gyfer y rhan fwyaf o?r ystafelloedd
1421,"Room heaters, electric, Boiler and underfloor heating, LPG"
1422,"Pwmp gwres syGÇÖn tarddu yn yr awyr, rheiddiaduron, trydan"
1423,"Boiler and underfloor heating, electric, Boiler and radiators, wood logs"
1424,"Boiler and radiators, bottled LPG, Ground source heat pump, underfloor, electric"
1425,"Boiler and radiators, oil, Boiler and underfloor heating, wood pellets"
1426,"Boiler and radiators, smokeless fuel, Electric underfloor heating"
1427,"Air source heat pump, underfloor, bottled LPG"
1428,"Boiler and underfloor heating, wood pellets, Boiler and radiators, wood pellets"
1429,"Boiler and underfloor heating, wood logs, Boiler and radiators, oil"
1430,"Ground source heat pump, underfloor, electric, Boiler and underfloor heating, electric"
1431,"Boiler and radiators, oil, Boiler and underfloor heating, LPG"
1432,"Boiler and radiators, smokeless fuel, Room heaters, electric"
1433,"Pwmp gwres sy’n tarddu yn y ddaear, dan y llawr, trydan"
1434,"Pwmp gwres sy’n tarddu yn yr awyr, rheiddiaduron, trydan"
1435,", underfloor"
1436,"Bwyler a rheiddiaduron, dau danwydd (mwynau a choed)"
1437,"Air source heat pump, underfloor, trydan"
1438,"Gwresogyddion ystafell, nwy prif gyflenwad"
1439,"Back boiler to radiators source heat pump, radiators, electric"
1440,"Boiler and radiators, oil, Boiler and radiators, wood pellets"
1441,"Room heaters, wood logs, Boiler and radiators, LPG"
1442,"Boiler and underfloor heating, LPG, Boiler and underfloor heating, dual fuel (mineral and wood)"
